,urls
493,https://www.seek.com.au/job/37523360?type=standout
494,https://www.seek.com.au/job/37524171?type=standard
495,https://www.seek.com.au/job/37524157?type=standard
496,https://www.seek.com.au/job/37406313?type=standout
497,https://www.seek.com.au/job/37523221?type=standard
498,https://www.seek.com.au/job/37524117?type=standout
499,https://www.seek.com.au/job/37523214?type=standard
500,https://www.seek.com.au/job/37523213?type=standard
501,https://www.seek.com.au/job/37524107?type=standard
502,https://www.seek.com.au/job/37523125?type=standard
503,https://www.seek.com.au/job/37524082?type=standout
504,https://www.seek.com.au/job/37524057?type=standout
505,https://www.seek.com.au/job/37523158?type=standard
506,https://www.seek.com.au/job/37523152?type=standard
507,https://www.seek.com.au/job/37523130?type=standard
508,https://www.seek.com.au/job/37523076?type=standout
509,https://www.seek.com.au/job/37523075?type=standout
510,https://www.seek.com.au/job/37321662?type=standard
511,https://www.seek.com.au/job/37523933?type=standard
512,https://www.seek.com.au/job/37523058?type=standard
513,https://www.seek.com.au/job/37523923?type=standout
514,https://www.seek.com.au/job/37523903?type=standout
515,https://www.seek.com.au/job/37523021?type=standout
516,https://www.seek.com.au/job/37523882?type=standout
517,https://www.seek.com.au/job/37522980?type=standard
518,https://www.seek.com.au/job/37523776?type=standout
519,https://www.seek.com.au/job/37522939?type=standout
520,https://www.seek.com.au/job/37042345?type=standout
521,https://www.seek.com.au/job/37523751?type=standard
522,https://www.seek.com.au/job/37522892?type=standout
523,https://www.seek.com.au/job/37523735?type=standard
524,https://www.seek.com.au/job/37522880?type=standard
525,https://www.seek.com.au/job/37522856?type=standout
526,https://www.seek.com.au/job/37520692?type=standard
527,https://www.seek.com.au/job/37523664?type=standard
528,https://www.seek.com.au/job/37523656?type=standout
529,https://www.seek.com.au/job/37522722?type=standard
530,https://www.seek.com.au/job/37522710?type=standout
531,https://www.seek.com.au/job/37523576?type=standard
532,https://www.seek.com.au/job/37522683?type=standard
533,https://www.seek.com.au/job/37522680?type=standout
534,https://www.seek.com.au/job/37523546?type=standard
535,https://www.seek.com.au/job/37523547?type=standard
536,https://www.seek.com.au/job/37522672?type=standard
537,https://www.seek.com.au/job/37522643?type=standard
538,https://www.seek.com.au/job/37522641?type=standard
539,https://www.seek.com.au/job/37522659?type=standard
540,https://www.seek.com.au/job/37522658?type=standard
541,https://www.seek.com.au/job/37446365?type=standard
542,https://www.seek.com.au/job/37523506?type=standard
543,https://www.seek.com.au/job/37522602?type=standard
544,https://www.seek.com.au/job/37522571?type=standout
545,https://www.seek.com.au/job/37522568?type=standout
546,https://www.seek.com.au/job/37523466?type=standard
547,https://www.seek.com.au/job/37523463?type=standard
548,https://www.seek.com.au/job/37522558?type=standout
549,https://www.seek.com.au/job/37523445?type=standout
550,https://www.seek.com.au/job/37522550?type=standard
551,https://www.seek.com.au/job/37523368?type=standard
552,https://www.seek.com.au/job/37522379?type=standout
553,https://www.seek.com.au/job/37523330?type=standout
554,https://www.seek.com.au/job/37523329?type=standout
555,https://www.seek.com.au/job/37523305?type=standard
556,https://www.seek.com.au/job/37523306?type=standard
557,https://www.seek.com.au/job/37522334?type=standout
558,https://www.seek.com.au/job/37523268?type=standard
559,https://www.seek.com.au/job/37428854?type=standard
560,https://www.seek.com.au/job/37522245?type=standout
561,https://www.seek.com.au/job/37449838?type=standout
562,https://www.seek.com.au/job/37523230?type=standard
563,https://www.seek.com.au/job/37522195?type=standout
564,https://www.seek.com.au/job/37502777?type=standard
565,https://www.seek.com.au/job/37523176?type=standard
566,https://www.seek.com.au/job/37523108?type=standard
567,https://www.seek.com.au/job/37522075?type=standout
568,https://www.seek.com.au/job/37522115?type=standard
569,https://www.seek.com.au/job/37522105?type=standard
570,https://www.seek.com.au/job/37458970?type=standard
571,https://www.seek.com.au/job/37522049?type=standout
572,https://www.seek.com.au/job/37522034?type=standard
573,https://www.seek.com.au/job/37522032?type=standout
574,https://www.seek.com.au/job/37522022?type=standout
575,https://www.seek.com.au/job/37521989?type=standard
576,https://www.seek.com.au/job/37521985?type=standout
577,https://www.seek.com.au/job/37458430?type=standout
578,https://www.seek.com.au/job/37521966?type=standard
579,https://www.seek.com.au/job/37521955?type=standout
580,https://www.seek.com.au/job/37522946?type=standout
